id,author_id,title,permalink,publish_date,primary_category_id,number_pages,publish_date_val
602164,1422,8 Things You Can Do on Sunday to Lose Weight All Week,8-things-you-can-do-on-sunday-to-lose-weight-all-week,2/7/16 7:03,124485,3,42407.2938
602171,1422,5 of the Best Waterproof Sneakers on the Market,5-of-the-best-waterproof-sneakers-on-the-market,2/7/16 7:48,124481,2,42407.32507
602175,1348,How the Apple Watch Sold the Wrong Product,how-the-apple-watch-sold-the-wrong-product,2/7/16 8:18,124481,3,42407.34587
602185,1405,Warming Winter Fare: 7 Substantial Knife-and-Fork Sandwiches,warming-winter-fare-7-substantial-knife-and-fork-sandwiches,2/7/16 8:33,124496,7,42407.35632
602191,1297,5 Reasons Why the Carolina Panthers Will Win Super Bowl 50,5-reasons-why-the-carolina-panthers-will-win-super-bowl-50,2/7/16 8:48,968,6,42407.36672
602199,1393,Will Nissan Bring Back the Legendary Patrol to Replace the Armada?,will-nissan-bring-back-the-legendary-patrol-to-replace-the-armada,2/7/16 9:18,23977,2,42407.38755
602211,1380,5 Things the Panthers Need to Do to Win Super Bowl 50,5-things-the-panthers-need-to-do-to-win-super-bowl-50,2/7/16 10:03,968,3,42407.4188
602224,1447,Players to Watch Ahead of the 2016 NHL Trade Deadline,players-to-watch-ahead-of-the-2016-nhl-trade-deadline,2/7/16 13:33,968,4,42407.56463
602231,1400,Why You Need a 600 Horsepower Roush-tuned F-150,why-you-need-a-600-horsepower-roush-tuned-f-150,2/7/16 14:03,23977,2,42407.58547
602234,1450,3 Heart-Healthy Recipes That You Have to Try,3-heart-healthy-recipes-that-you-have-to-try,2/7/16 14:33,124496,3,42407.60631
602246,1405,6 Home Remedies That Can Help a Sore Throat,6-home-remedies-that-can-help-a-sore-throat,2/7/16 15:48,124485,6,42407.6584
602255,1357,6 Things to Watch If You Hate the Super Bowl,6-things-to-watch-if-you-hate-the-super-bowl,2/7/16 17:18,13856,2,42407.72089
602259,1190,Fantasy Baseball Preview: 5 MLB Pitchers With Big Upside in 2016,fantasy-baseball-preview-5-mlb-pitchers-with-big-upside-in-2016,2/7/16 17:33,968,3,42407.73128
602269,1286,5 of the Best TV Shows to Watch After the Super Bowl,5-of-the-best-tv-shows-to-watch-after-the-super-bowl,2/7/16 18:18,13856,5,42407.76256
602276,1422,6 Instagram Fashion Trends That Need to Go Away,6-instagram-fashion-trends-that-need-to-go-away,2/7/16 18:33,124481,2,42407.77296
602281,1428,10 Android Tips and Tricks That Make Life Easier,10-android-tips-and-tricks-that-make-life-easier,2/7/16 20:18,124481,3,42407.84587
602286,1384,‘Deadpool': How It’s Saving the Superhero Genre From Itself,deadpool-how-its-saving-the-superhero-genre-from-itself,2/8/16 6:03,13856,2,42408.25213
602291,1405,7 Snacking Mistakes That Can Make You Gain Weight,7-snacking-mistakes-that-can-make-you-gain-weight,2/8/16 7:33,124485,7,42408.31465
602300,1436,5 Classic Movies That are Making a Comeback This Year,5-classic-movies-that-are-making-a-comeback-this-year,2/8/16 7:48,13856,5,42408.32506
602313,1400,10 of Chevrolet’s Greatest Racing Engines Throughout History,10-of-chevrolets-greatest-racing-engines-throughout-history,2/8/16 8:03,23977,11,42408.33553
602337,1405,Cook to Get Cut: 5 Lean Venison Recipes That Taste Great,cook-to-get-cut-5-lean-venison-recipes-that-taste-great,2/8/16 8:48,124496,5,42408.36674
602343,1403,New Survey Reveals These Online Dating Deal Breakers,new-survey-reveals-these-online-dating-deal-breakers,2/8/16 8:54,124485,2,42408.37087
602360,1422,The Best Patterned Pants to Wear,the-best-patterned-pants-to-wear,2/8/16 9:18,124481,2,42408.38755
602375,1348,Why LTE Is So Slow in the U.S.,why-lte-is-so-slow-in-the-u-s,2/8/16 9:42,124481,3,42408.4042
602378,1423,7 of the Worst Songs of the 1990s,7-of-the-worst-songs-of-the-1990s,2/8/16 9:48,13856,7,42408.40836
602385,1190,MLB: How the NL’s Best Teams Built Their Rosters,mlb-how-the-nls-best-teams-built-their-rosters,2/8/16 10:12,968,2,42408.42503
602393,1326,‘Firewatch’ Designer Tells Us How a Game Like This Gets Made,firewatch-designer-tells-us-how-a-game-like-this-gets-made,2/8/16 10:18,13856,2,42408.42922
602399,1424,6 NFL Teams That Need to Draft a QB in 2016,6-nfl-teams-that-need-to-draft-a-qb-in-2016,2/8/16 10:27,968,4,42408.43547
602420,1389,NHL: 5 Goalies With the Most Wins in League History,nhl-5-goalies-with-the-most-wins-in-league-history,2/8/16 11:21,968,3,42408.47295
602425,1421,Why ‘The Revenant’ Doesn’t Deserve to Win Best Picture,why-the-revenant-doesnt-deserve-to-win-best-picture,2/8/16 11:39,13856,3,42408.48546
602432,1452,MLB: The 3 Worst Decisions We’ve Seen This Offseason,mlb-the-3-worst-decisions-weve-seen-this-offseason,2/8/16 12:00,968,3,42408.50005
602439,1414,4 Grooming Items That Are Worth Their Price,4-grooming-items-that-are-worth-their-price,2/8/16 12:03,124481,4,42408.50213
602446,1405,5 Recipes That Let You Eat Pasta for Breakfast,5-recipes-that-let-you-eat-pasta-for-breakfast,2/8/16 12:18,124496,5,42408.51256
602461,1190,7 Cars Consumers Refuse to Buy in 2016,7-cars-consumers-refuse-to-buy-in-2016,2/8/16 12:33,23977,7,42408.52299
602466,1422,7 Things You Should Never Do Before Work,7-things-you-should-never-do-before-work,2/8/16 13:18,124485,3,42408.55421
602472,1357,7 Best Movie Trailers that Debuted During the Super Bowl,7-best-movie-trailers-that-debuted-during-the-super-bowl,2/8/16 13:33,13856,7,42408.56462
602476,1452,NBA Trade Rumors: Will the Clippers Move Blake Griffin?,nba-trade-rumors-will-the-clippers-move-blake-griffin,2/8/16 13:48,968,2,42408.57503
602481,1400,Why Automakers Want to Get Rid of Side Mirrors,why-automakers-want-to-get-rid-of-side-mirrors,2/8/16 14:03,23977,2,42408.58545
602485,1422,5 Ways to Instantly Look Younger,5-ways-to-instantly-look-younger,2/8/16 14:33,124481,3,42408.6063
602500,1438,NFL: What the Broncos’ Super Bowl Victory Means,nfl-what-the-broncos-super-bowl-victory-means,2/8/16 15:48,968,3,42408.65838
602503,1452,NFL: 5 Rookie Players Who Surprised Everyone in 2015,nfl-5-rookie-players-who-surprised-everyone-in-2015,2/8/16 15:51,968,3,42408.66047
602509,1389,NFL Draft 2016: Post-Super Bowl Mock Draft,nfl-draft-2016-our-post-super-bowl-mock-draft,2/8/16 15:54,968,7,42408.66258
602514,1332,Marijuana DUI Testing: The New Technology for Police,marijuana-dui-testing-the-new-technology-for-police,2/8/16 16:03,124496,2,42408.66878
602520,1326,The 7 Best Super Bowl Tech Commercials,the-7-best-super-bowl-tech-commercials,2/8/16 16:18,124481,7,42408.67919
602524,1448,NBA Trade Deadline: Why the Bulls Need to Deal Pau Gasol,nba-trade-deadline-why-the-bulls-need-to-deal-pau-gasol,2/8/16 16:18,968,3,42408.67932
602534,1384,9 of the Best Super Bowl 50 Commercials,9-of-the-best-super-bowl-50-commercials,2/8/16 16:48,13856,9,42408.70003
602558,1205,7 Meaty Recipes to Make for Breakfast,7-meaty-recipes-to-make-for-breakfast,2/8/16 17:18,124496,7,42408.7209
602563,1348,Can an iPhone Camera Compete With a DSLR?,can-an-iphone-camera-compete-with-a-dslr,2/8/16 17:33,124481,3,42408.73128
602571,1437,The Best Outfits to Wear on Valentine’s Day,the-best-outfits-to-wear-on-valentines-day,2/8/16 18:03,124481,3,42408.75215
602575,1190,How Electric Cars Would Benefit From Obama’s Oil Tax,how-electric-cars-would-benefit-from-obamas-oil-tax,2/8/16 18:21,23977,2,42408.76462
602584,1286,Netflix: 5 Best Sports Movie Biopics You Can Watch Right Now,netflix-5-best-sports-movie-biopics-you-can-watch-right-now,2/8/16 18:48,13856,5,42408.78338
602588,1384,Is Hulu About to Make Its Streaming Service Irrelevant?,is-hulu-about-to-make-its-streaming-service-irrelevant,2/8/16 20:18,13856,2,42408.84588
602591,1422,5 Best Ways to Deal With Oily Skin,5-best-ways-to-deal-with-oily-skin,2/8/16 21:03,124481,3,42408.87712
602594,1417,3 Reasons Helping Others With Their Goals is Good for You,3-reasons-helping-others-with-their-goals-is-good-for-you,2/8/16 22:03,124485,2,42408.91878
602599,1401,5 Ways Hotels Are Changing to Meet Millennials’ Needs,5-ways-hotels-are-changing-to-meet-millennials-needs,2/8/16 22:33,124496,3,42408.93962
602610,1427,5 TV Shows That Have Been On for Way Too Long,5-tv-shows-that-have-been-on-for-way-too-long,2/9/16 6:03,13856,5,42409.25215
602627,1400,2015 Kia Forte5 Review: Should You Buy it Now or Wait?,2015-kia-forte5-review-should-you-buy-it-now-or-wait,2/9/16 7:03,23977,4,42409.29389
602629,1450,6 Reasons Why You Should See a Nutritionist,6-reasons-why-you-should-see-a-nutritionist,2/9/16 7:33,124485,3,42409.31463
602631,1403,4 Negotiating Tips for Homebuyers,4-negotiating-tips-for-homebuyers,2/9/16 7:39,124490,2,42409.31878
602634,1384,8 Romantic Movies That Men Will Enjoy Too,8-romantic-movies-that-men-will-enjoy-too,2/9/16 7:48,13856,8,42409.32503
602638,1393,5 Things We Know About the Tesla Model 3,5-things-we-know-about-the-tesla-model-3,2/9/16 8:03,23977,6,42409.33546
602646,1348,New Problems for Net Neutrality: What You Need to Know,new-problems-for-net-neutrality-what-you-need-to-know,2/9/16 8:39,124481,4,42409.36045
602648,1190,"Electric Vehicle Range Anxiety is Dying, Says a New Survey",electric-vehicle-range-anxiety-is-dying-says-a-new-survey,2/9/16 8:39,23977,2,42409.36057
602652,1177,2017 BMW Alpina B7 xDrive Revealed With 600 Horsepower,2017-bmw-alpina-b7-xdrive-revealed-with-600-horsepower,2/9/16 9:30,23977,2,42409.39594
602655,1401,Let the Good Time Roll: 5 Cocktails Perfect for Mardi Gras,let-the-good-time-roll-5-cocktails-perfect-for-mardi-gras,2/9/16 8:48,124496,5,42409.36672
602666,1405,6 Healthy Seeds You Should Start Eating,6-healthy-seeds-you-should-start-eating,2/9/16 8:54,124485,6,42409.3709
602673,1424,6 NFL Teams We’re Betting on Next Season,6-nfl-teams-were-betting-on-next-season,2/9/16 9:03,968,4,42409.37714
602687,1422,8 of the Greatest Beards in Rock ‘n’ Roll,8-of-the-greatest-beards-in-rock-n-roll,2/9/16 9:18,124481,3,42409.38759
602694,1389,NBA: 3 Potential Replacements for Derek Fisher in New York,nba-3-potential-replacements-for-derek-fisher-in-new-york,2/9/16 9:27,968,2,42409.3938
602696,1332,Why So Many CEOs Are Saying ‘No’ to Social Media,why-so-many-ceos-are-saying-no-to-social-media,2/9/16 9:27,124490,2,42409.39391
602711,1436,Oscars 2016: The Best (and Worst) Best Picture Nominees,oscars-2016-the-best-and-worst-best-picture-nominees,2/9/16 9:48,13856,8,42409.40841
602725,1286,‘The X-Files’ Miniseries Episode 4: Dismemberment and Despair,the-x-files-miniseries-episode-4-dismemberment-and-despair,2/9/16 10:30,13856,3,42409.43755
602727,1326,6 Brand New Video Game Rumors: ‘Ghostbusters’ and More,6-brand-new-video-game-rumors-ghostbusters-and-more,2/9/16 10:39,13856,6,42409.44378
602733,1380,NFL: Why Peyton Manning Should Quit While He’s Ahead,nfl-why-peyton-manning-should-quit-while-hes-ahead,2/9/16 10:42,968,2,42409.44587
602744,1424,NFL: 4 Teams Desperate Enough to Sign Ray Rice,nfl-4-teams-desperate-enough-to-sign-ray-rice,2/9/16 11:15,968,4,42409.4688
602749,1424,5 NBA Teams That Desperately Need a New Center,5-nba-teams-that-desperately-need-a-new-center,2/9/16 11:18,968,3,42409.47088
602765,1389,NFL: The 5 Highest-Selling Player Jerseys in 2015,nfl-the-5-highest-selling-player-jerseys-in-2015,2/9/16 11:51,968,3,42409.49381
602771,1422,5 Benefits of Using a Hair Dryer,5-benefits-of-using-a-hair-dryer,2/9/16 12:03,124481,2,42409.50212
602777,1332,4 Ways to Spot a Travel Scam,4-ways-to-spot-a-travel-scam,2/9/16 12:18,124496,5,42409.51256
602784,1285,6 Yoga Moves to Fix Lower Back Pain,6-yoga-moves-to-fix-lower-back-pain,2/10/16 10:30,124485,3,42410.43781
602790,1403,5 Valentine’s Day Date Ideas,5-valentines-day-date-ideas,2/9/16 13:18,124485,2,42409.55421
602795,1357,‘Wayward Pines’ Season 2: Everything We Know (So Far),wayward-pines-season-2-everything-we-know-so-far,2/9/16 13:33,13856,4,42409.56463
602801,1452,3 NFL Players Everyone is Tired of Hearing About,3-nfl-players-everyone-is-tired-of-hearing-about,2/9/16 13:48,968,3,42409.57505
602804,1401,10 Best Cities to Find a Job This Year,10-best-cities-to-find-a-job-this-year,2/9/16 13:48,124496,2,42409.57516
602806,1393,How Many Electric Cars Does California Buy? One-Third To One-Half Of All Of 'Em,how-many-electric-cars-does-california-buy-one-third-to-one-half-of-all-of-em,2/9/16 15:30,23977,2,42409.6463
602811,1177,The New 2017 Buick Encore: Is This What It Will Look Like?,the-new-2017-buick-encore-is-this-what-it-will-look-like,2/9/16 14:03,23977,2,42409.58546
602826,1422,4 of the Worst Hairstyles From the 1980s,4-of-the-worst-hairstyles-from-the-1980s,2/9/16 14:33,124481,3,42409.60631
602833,1396,How to Think of the Next Big Idea for Your Company,how-to-think-of-the-next-big-idea-for-your-company,2/9/16 14:39,124490,3,42409.61046
602843,1447,The 5 Worst NHL Trades of All Time,the-5-worst-nhl-trades-of-all-time,2/9/16 14:48,968,3,42409.61671
602854,79,Donald Trump: The Best Candidate for Your Money?,donald-trump-the-best-presidential-candidate-for-your-money,2/9/16 16:03,124490,2,42409.66877
602867,1438,NFL: Ranking the Super Bowl MVP Defenders,nfl-ranking-the-super-bowl-mvp-defenders,2/9/16 16:18,968,7,42409.67925
602878,1389,NFL: Who Vegas is Now Picking to Win Super Bowl 51,nfl-who-vegas-is-now-picking-to-win-super-bowl-51,2/9/16 16:33,968,3,42409.68963
602889,1357,‘Gotham': What to Expect When Season 2 Returns,gotham-what-to-expect-when-season-2-returns,2/9/16 16:48,13856,6,42409.70006
602905,1205,7 Delicious Recipes Using Potato Chips,7-delicious-recipes-using-potato-chips,2/9/16 17:18,124496,7,42409.7209
602908,1348,Apple’s App Problem: What It Needs to Fix on iOS and OS X,apples-app-problem-what-it-needs-to-fix-on-ios-and-os-x,2/9/16 17:33,124481,3,42409.73128
602915,1438,NFL: Early Favorites for the 2016-17 Season,nfl-the-early-favorites-for-the-2016-17-season,2/9/16 17:48,968,2,42409.74171
602922,1437,The Best Looks From New York Fashion Week: Men’s,the-best-looks-from-new-york-fashion-week-mens,2/9/16 18:03,124481,3,42409.75214
602928,1424,Cam Newton: Does He Have a Bad Attitude or a Winning Attitude?,cam-newton-does-he-have-a-bad-attitude-or-a-winning-attitude,2/9/16 18:18,968,2,42409.76255
602939,1286,Domhnall Gleeson: 5 Best Roles from the ‘Star Wars’ Actor,domhnall-gleeson-5-best-roles-from-the-star-wars-actor,2/9/16 18:48,13856,5,42409.78339
602943,1348,Future Android Wear Watches: What New Features Will They Have?,future-android-wear-watches-what-new-features-will-they-have,2/9/16 19:18,124481,3,42409.8042
602949,1437,How to Wear the Looks From New York Fashion Week: Men’s,how-to-wear-the-looks-from-new-york-fashion-week-mens,2/9/16 19:33,124481,3,42409.81464
602954,1436,‘10 Cloverfield Lane’: A Potential Game-Changer for Hollywood,10-cloverfield-lane-a-potential-game-changer-for-hollywood,2/9/16 20:18,13856,2,42409.84587
602958,1403,Need to Talk to Your Partner About Money? Go on a Money Date,need-to-talk-to-your-partner-about-money-go-on-a-money-date,2/9/16 20:18,124490,2,42409.846
602965,1444,The 5-Step Plan to Never Procrastinate Again,the-5-step-plan-to-never-procrastinate-again,2/9/16 22:03,124485,3,42409.9188
602970,1405,7 Romantic Recipes to Make for Your Valentine,7-romantic-recipes-to-make-for-your-valentine,2/9/16 22:33,124496,7,42409.93968
602974,1071,Believe the Legend of Old Spice’s Dirt Destroyer,believe-the-legend-of-old-spices-dirt-destroyer,2/10/16 16:55,124481,1,42410.70508
602986,1421,10 of the Greatest Soul Music Albums of All Time,10-of-the-greatest-soul-music-albums-of-all-time,2/10/16 6:03,13856,10,42410.25214
602996,1393,Lincoln: How Ford Can Revitalize Its Luxury Brand,lincoln-how-ford-can-revitalize-its-luxury-brand,2/10/16 7:03,23977,4,42410.29383
603001,1332,Hail Seitan: 4 Protein-Packed Alternatives to Red Meat,hail-seitan-4-protein-packed-alternatives-to-red-meat,2/10/16 7:33,124485,4,42410.31464
603006,1384,‘Game of Thrones': Why the Books Are Better Than the Show,game-of-thrones-why-the-books-are-better-than-the-show,2/10/16 7:48,13856,3,42410.32503
603014,1393,How Ferrari’s All-Season Supercar Just Got Even Better,how-ferraris-all-season-supercar-just-got-even-better,2/10/16 8:03,23977,2,42410.33546
603020,1389,NBA: 3 Potential Replacements for George Karl in Sacramento,nba-3-potential-replacements-for-george-karl-in-sacramento,2/10/16 8:09,968,2,42410.33962
603028,1332,7 Ways You Can Get More Respect at Work,7-ways-you-can-get-more-respect-at-work,2/10/16 8:27,124490,1,42410.35215
603035,1348,Why Google is Giving Free High-Speed Internet to Low-Income Americans,why-google-is-giving-free-high-speed-internet-to-low-income-americans,2/10/16 8:39,124481,4,42410.36045
603038,1400,Is Chevy Silverado Success a Catalyst for 2016 Truck Sales?,gains-by-the-chevy-silverado-mean-a-big-year-ahead-for-truck-sales,2/10/16 8:39,23977,2,42410.36057
603047,1405,Whiskey and Chocolate: The Perfect Valentine’s Day Pairing?,whiskey-and-chocolate-the-perfect-valentines-day-pairing,2/10/16 8:48,124496,2,42410.36671
603053,1419,5 Signs That You May Need a Prostate Exam,5-signs-that-you-may-need-a-prostate-exam,2/10/16 8:54,124485,3,42410.37088
603058,1190,MLB: 7 Players Who Will Make or Break Contending Teams,mlb-7-players-who-will-make-or-break-contending-teams,2/10/16 9:03,968,4,42410.37713
603067,1421,Grammys 2016 Predictions: Our Picks for the Winners,grammys-2016-predictions-our-picks-for-the-winners,2/10/16 9:48,13856,7,42410.40838
603069,1177,Ferrari Enzo Wrecked In Infamous 2006 Crash Sold For $1.75M,ferrari-enzo-wrecked-in-infamous-2006-crash-sold-for-1-75m,2/10/16 10:30,23977,2,42410.43763
603081,1401,The Real Reason Why Multitasking is Bad For You,the-real-reason-why-multitasking-is-bad-for-you,2/10/16 10:03,124490,2,42410.41878
603093,1157,6 Questions We Still Have About ‘The Division’,6-questions-we-still-have-about-the-division,2/10/16 10:18,13856,6,42410.42925
603095,1424,NFL: Why the Broncos Won’t Even Make the Playoffs Next Year,nfl-why-the-broncos-wont-even-make-the-playoffs-next-year,2/10/16 10:18,968,2,42410.42935
603106,1380,Cam Newton Still Has One Major Problem,nfl-cam-newton-still-has-one-major-problem,2/10/16 10:51,968,3,42410.45213
603111,1326,5 Reasons You Should Play (or Not Play) ‘Unravel’,5-reasons-you-should-play-or-not-play-unravel,2/10/16 11:12,13856,2,42410.46669
603119,1389,John Calipari’s All-Time Team: Who Would Be the Starters?,john-caliparis-all-time-team-who-would-be-the-starters,2/10/16 11:27,968,3,42410.47713
603126,1384,‘Avengers: Infinity War': Everything We Know (So Far),avengers-infinity-war-everything-we-know-so-far,2/10/16 11:39,13856,6,42410.48551
603137,1393,"2016 Jeep Renegade Crash-Tested, to Mixed Safety Results",2016-jeep-renegade-crash-tested-to-mixed-safety-results,2/10/16 13:00,23977,2,42410.54221
603145,1205,7 Easy Spaghetti Bakes to Make This Winter,7-easy-spaghetti-bakes-to-make-this-winter,2/10/16 12:18,124496,7,42410.51256
603175,1417,9 Things Modern Men Should Always Do,9-things-modern-men-should-always-do,2/10/16 13:18,124485,3,42410.55421
603182,1357,Johnny Depp to Play Iconic Role in Universal’s Monster Universe,johnny-depp-to-play-iconic-role-in-universals-monster-universe,2/10/16 13:48,13856,2,42410.57503
603187,1190,MLB: 3 Popular Storylines We’re Not Buying in 2016,mlb-3-popular-storylines-were-not-buying-in-2016,2/10/16 13:48,968,2,42410.57515
603193,1400,Tesla’s 85-kWh Battery Just Got Drained,teslas-85-kwh-battery-just-got-drained,2/10/16 14:03,23977,2,42410.58546
603205,1414,The 8 Most Stylish Men in Music,the-8-most-stylish-men-in-music,2/10/16 14:33,124481,3,42410.60633
603209,1452,NBA Trade Rumors: Will the Hawks Trade Al Horford?,nba-trade-rumors-will-the-hawks-trade-al-horford,2/10/16 14:48,968,2,42410.6167
603219,1424,NFL: 4 Signs That a Player is Past His Prime,nfl-4-signs-that-a-player-is-past-his-prime,2/10/16 15:48,968,4,42410.65838
603225,1403,How to Spot an Online Dating Scam,how-to-spot-an-online-dating-scam,2/10/16 16:03,124490,2,42410.66878
603234,1438,NFL: Are Super Bowl Losers Really “Cursed”?,nfl-are-super-bowl-losers-really-cursed,2/10/16 16:18,968,2,42410.67921
603240,1384,‘Harry Potter and the Cursed Child’ to Get a Book Release This Summer,harry-potter-and-the-cursed-child-to-get-a-book-release-this-summer,2/10/16 16:48,13856,3,42410.70005
603250,1205,7 Valentine’s Day Desserts That Anyone Can Make,7-valentines-day-desserts-that-anyone-can-make,2/10/16 17:18,124496,7,42410.7209
603252,1348,Switching Phone Companies? How to Pick the Right Phone,switching-phone-companies-how-to-pick-the-right-phone,2/10/16 17:33,124481,3,42410.73128
603256,1332,Want to Work From Home? The Real Reason Your Boss Says ‘No’,want-to-work-from-home-the-real-reason-your-boss-says-no,2/10/16 18:06,124490,2,42410.75419
603259,1300,Marshawn Lynch and Calvin Johnson May Have Just Changed the NFL,marshawn-lynch-and-calvin-johnson-may-have-just-changed-the-nfl,2/10/16 18:18,968,3,42410.76253
603267,1436,5 Best Oscar Isaac Performances (So Far),5-best-oscar-isaac-performances-so-far,2/10/16 18:48,13856,5,42410.78339
603271,1326,7 Video Games Everyone Is Sick of Hearing About,5-video-games-everyone-is-sick-of-hearing-about,2/10/16 19:18,13856,7,42410.8042
603279,1436,Marvel Studios’s 5 Most Inspired Directorial Choices,marvel-studioss-5-most-inspired-directorial-choices,2/10/16 20:18,13856,5,42410.84589
603282,1444,Why is Breakfast the Most Important Meal? Here are 5 Reasons,why-is-breakfast-the-most-important-meal-here-are-5-reasons,2/10/16 22:03,124485,3,42410.91881
603301,1435,16 of the Best Couples Spa Treatments in the World,16-of-the-best-couples-spa-treatments-in-the-world,2/10/16 22:33,124496,5,42410.93972
603309,1384,‘The Flash’ Doubles Down on Earth-2 to Mixed Results,the-flash-doubles-down-on-earth-2-to-mixed-results,2/11/16 6:03,13856,2,42411.25213
603319,1393,The Lotus Carlton: The Greatest Car You’ve Never Heard Of,the-lotus-carlton-the-greatest-car-youve-never-heard-of,2/11/16 7:03,23977,3,42411.29382
603325,1357,Can Amy Schumer Get Serious for ‘Thank You for Your Service’?,can-amy-schumer-get-serious-for-thank-you-for-your-service,2/11/16 7:48,13856,2,42411.32505
603329,1380,NFL: 5 Players Who Just Earned a Huge Raise in Super Bowl 50,nfl-5-players-who-just-earned-a-huge-raise-in-super-bowl-50,2/11/16 8:03,968,3,42411.33546
603336,1177,The 2017 Camaro: A Bonafide Track-Day Weekend Warrior,the-2017-camaro-a-bonafide-track-day-weekend-warrior,2/11/16 8:03,23977,2,42411.33559
603341,1389,NFL: Why Calvin Johnson Deserves to Be in the Hall of Fame,nfl-why-calvin-johnson-deserves-to-be-in-the-hall-of-fame,2/11/16 8:03,968,2,42411.33568
603348,1389,NBA: When Tom Chambers Jumped Over Mark Jackson,nba-when-tom-chambers-jumped-over-mark-jackson,2/11/16 8:27,968,2,42411.35211
603355,1396,How to Get Your Boss to Give You a Promotion,how-to-get-your-boss-to-give-you-a-promotion,2/11/16 8:30,124490,5,42411.35422
603364,1348,5 Samsung Rumors: From S7 Features to Smarter Smartwatches,5-samsung-rumors-from-s7-features-to-smarter-smartwatches,2/11/16 8:39,124481,5,42411.36047
603374,1393,Volvo Celebrates 60 Years of Station Wagon History,volvo-celebrates-60-years-of-station-wagon-history,2/11/16 8:39,23977,7,42411.3606
603384,1403,4 Relationship Killers to Avoid at All Costs,4-relationship-killers-to-avoid-at-all-costs,2/11/16 8:54,124485,2,42411.37088
603386,1424,NFL: 4 Teams Desperate Enough to Sign Colin Kaepernick,nfl-4-teams-desperate-enough-to-sign-colin-kaepernick,2/11/16 9:03,968,5,42411.37714
603394,1348,5 Pairs of Classic Pajamas to Upgrade Your Sleepwear,5-pairs-of-classic-pajamas-to-upgrade-your-sleepwear,2/11/16 9:18,124481,6,42411.38756
603418,1357,10 Musicians Who Have Won the Most Grammy Awards,10-musicians-who-have-won-the-most-grammy-awards,2/11/16 9:48,13856,11,42411.40846
603432,1401,6 Ways Your Finances May Be Ruining Your Love Life,6-ways-your-finances-may-be-ruining-your-love-life,2/11/16 10:03,124490,4,42411.4188
603437,1177,EPA Emissions Controls Regulation Could Be Disastrous To Racing: Update,epa-emissions-controls-regulation-could-be-disastrous-to-racing-update,2/11/16 11:15,23977,2,42411.469
603438,1326,7 of the Most Impressive Video Game Speedruns of All Time,7-of-the-most-impressive-video-game-speedruns-of-all-time,2/11/16 10:18,13856,7,42411.4292
603442,1393,BMW M2 Transformed Into Safety Car for 2016 MotoGP Season,bmw-m2-transformed-info-safety-car-for-2016-motogp-season,2/11/16 13:00,23977,2,42411.54177
603450,1393,Bentley Prepping Beluga Spec Mulsanne Speed,bentley-prepping-beluga-spec-mulsanne-speed,2/11/16 16:00,23977,2,42411.66694
603456,1452,NFL: The 3 Worst Mistakes the Cardinals Made All Season,nfl-the-3-worst-mistakes-the-cardinals-made-all-season,2/11/16 10:54,968,3,42411.45421
603459,1177,GM Willing To Sell Chevy Volt's Plug-In Hybrid Powertrain To Other Makers,gm-willing-to-sell-chevy-volts-plug-in-hybrid-powertrain-to-other-makers,2/12/16 9:30,23977,3,42412.39646
603486,1357,‘Twin Peaks’ Revival: Everything We Know (So Far),twin-peaks-revival-everything-we-know-so-far,2/11/16 11:36,13856,5,42411.48338
603488,1424,NFL: Why the Cowboys Should Make the Playoffs Next Year,nfl-why-the-cowboys-should-make-the-playoffs-next-year,2/11/16 11:39,968,2,42411.48546
603491,1403,Relax Your Way to a More Productive Work Day,relax-your-way-to-a-more-productive-work-day,2/11/16 11:45,124490,2,42411.48962
603505,1401,5 of the Most Romantic Cities in America,5-of-the-most-romantic-cities-in-america,2/11/16 12:18,124496,5,42411.51257
603521,79,How to Save Money on Flowers for Valentine's Day,how-to-save-money-on-flowers-for-valentines-day,2/11/16 16:00,124490,1,42411.66705
603526,1416,5 of the Best Meditation Apps,5-of-the-best-meditation-apps,2/11/16 13:18,124485,2,42411.5542
603533,1357,‘Agent Carter': Is This Marvel Series in Danger of Getting Axed?,agent-carter-is-this-marvel-series-in-danger-of-getting-axed,2/11/16 13:33,13856,2,42411.56461
603544,1447,UFC: The 5 Best Fights That Never Happened,ufc-the-5-best-fights-that-never-happened,2/11/16 13:48,968,4,42411.57506
603557,1393,The 2017 Chevy Trax Gets a New Look and More Tech,the-2017-chevy-trax-gets-a-new-look-and-more-tech,2/11/16 14:03,23977,2,42411.58547
603569,1417,The Ultimate Ski Vacation: Steamboat Springs,the-ultimate-ski-vacation-steamboat-springs,2/11/16 14:36,124496,3,42411.60838
603574,1452,NFL: 3 Teams That Were a Disappointment This Season,nfl-3-teams-that-were-a-disappointment-this-season,2/11/16 14:48,968,3,42411.61672
603600,1438,NBA: 5 Bold Predictions for All-Star Weekend,nba-5-bold-predictions-for-all-star-weekend,2/11/16 15:48,968,3,42411.65838
603606,1452,NBA Trade Rumors: Will the Rockets Trade Dwight Howard?,nba-trade-rumors-will-the-rockets-trade-dwight-howard,2/11/16 16:18,968,2,42411.6792
603611,1384,‘Star Wars’ Signals: DJs Team Up for ‘Star Wars’ Album and More,star-wars-signals-djs-team-up-for-star-wars-album-and-more,2/11/16 16:48,13856,4,42411.70005
